Date,Municipio o Area,Tasa de Desempleo,Num. Personas Desempleadas,Num. Personas Empleadas,Num. Personas Grupo Trabajador
2020-08-01,Puerto Rico SA,8.3,86123.0,951707.0,1037830.0
2020-07-01,Puerto Rico SA,8.5,87804.0,946949.0,1034753.0
2020-06-01,Puerto Rico SA,8.9,92311.0,942830.0,1035141.0
2020-05-01,Puerto Rico SA,9.0,93122.0,939024.0,1032146.0
2020-02-01,Puerto Rico SA,8.5,92713.0,975464.0,1048791.0
2020-01-01,Puerto Rico SA,8.5,93776.0,974958.0,1055984.0
2019-12-01,Puerto Rico SA,8.3,90417.0,978256.0,1065881.0
2019-11-01,Puerto Rico SA,7.9,90149.0,988871.0,1065107.0
2019-10-01,Puerto Rico SA,7.6,88536.0,1000434.0,1066792.0
2019-09-01,Puerto Rico SA,7.5,85249.0,1008172.0,1074120.0
2019-08-01,Puerto Rico SA,7.7,82603.0,1009075.0,1083037.0
2019-07-01,Puerto Rico SA,8.0,82251.0,1003803.0,1090423.0
2019-06-01,Puerto Rico SA,8.4,84214.0,995794.0,1093289.0
2019-05-01,Puerto Rico SA,8.6,87662.0,987566.0,1091465.0
2019-04-01,Puerto Rico SA,8.7,91126.0,981630.0,1086920.0
2019-03-01,Puerto Rico SA,8.6,93341.0,979071.0,1080907.0
2019-02-01,Puerto Rico SA,8.5,93531.0,979158.0,1075161.0
2019-01-01,Puerto Rico SA,8.3,92226.0,980839.0,1071297.0
2018-12-01,Puerto Rico SA,8.3,90557.0,982842.0,1069715.0
2018-11-01,Puerto Rico SA,8.4,89204.0,984221.0,1070043.0
2018-10-01,Puerto Rico SA,8.6,88957.0,984683.0,1071799.0
2018-09-01,Puerto Rico SA,8.9,90406.0,984200.0,1074627.0
2018-08-01,Puerto Rico SA,9.2,93221.0,982218.0,1077904.0
2018-07-01,Puerto Rico SA,9.5,96382.0,979008.0,1080582.0
2018-06-01,Puerto Rico SA,9.7,99552.0,976621.0,1081770.0
2018-05-01,Puerto Rico SA,10.0,102517.0,974969.0,1081525.0
2018-04-01,Puerto Rico SA,10.2,105129.0,973105.0,1081750.0
2018-03-01,Puerto Rico SA,10.5,107916.0,970913.0,1082885.0
2018-02-01,Puerto Rico SA,10.7,110708.0,968707.0,1083813.0
2018-01-01,Puerto Rico SA,10.9,113506.0,966577.0,1084419.0
2017-12-01,Puerto Rico SA,11.3,116222.0,924285.0,1084929.0
2017-11-01,Puerto Rico SA,10.7,117848.0,964344.0,1084425.0
2017-10-01,Puerto Rico SA,10.5,117463.0,965193.0,1041748.0
2017-09-01,Puerto Rico SA,10.4,115616.0,968862.0,1079960.0
2017-08-01,Puerto Rico SA,10.4,113640.0,975320.0,1078833.0
2017-07-01,Puerto Rico SA,10.6,112782.0,982500.0,1081644.0
2017-06-01,Puerto Rico SA,10.9,113444.0,988249.0,1088764.0
2017-05-01,Puerto Rico SA,11.2,116075.0,991673.0,1098575.0
2017-04-01,Puerto Rico SA,11.5,120391.0,992491.0,1108640.0
2017-03-01,Puerto Rico SA,11.8,125105.0,989877.0,1116778.0
2017-02-01,Puerto Rico SA,11.9,129401.0,985193.0,1121892.0
2017-01-01,Puerto Rico SA,12.0,132260.0,979959.0,1122137.0
2016-12-01,Puerto Rico SA,12.1,133667.0,976157.0,1118860.0
2016-11-01,Puerto Rico SA,12.0,134258.0,975580.0,1114217.0
2016-10-01,Puerto Rico SA,11.8,134134.0,978164.0,1110291.0
2016-09-01,Puerto Rico SA,11.7,132887.0,982326.0,1108467.0
2016-08-01,Puerto Rico SA,11.6,131060.0,986318.0,1109224.0
2016-07-01,Puerto Rico SA,11.6,129869.0,989796.0,1112195.0
2016-06-01,Puerto Rico SA,11.5,129568.0,992441.0,1115886.0
2016-05-01,Puerto Rico SA,11.5,129524.0,994057.0,1119320.0
2016-04-01,Puerto Rico SA,11.6,129022.0,994895.0,1121463.0
2016-03-01,Puerto Rico SA,11.7,129181.0,994898.0,1123238.0
2016-02-01,Puerto Rico SA,11.9,130259.0,994396.0,1125154.0
2016-01-01,Puerto Rico SA,12.0,132171.0,993431.0,1127069.0
2015-12-01,Puerto Rico SA,12.0,134056.0,991196.0,1128452.0
2015-11-01,Puerto Rico SA,12.0,135099.0,986643.0,1128530.0
2015-10-01,Puerto Rico SA,12.1,135448.0,980845.0,1126644.0
2015-09-01,Puerto Rico SA,12.1,135031.0,975795.0,1121674.0
2015-08-01,Puerto Rico SA,12.1,134471.0,973661.0,1115316.0
2015-07-01,Puerto Rico SA,12.1,134296.0,975249.0,1110091.0
2015-06-01,Puerto Rico SA,12.1,134389.0,979228.0,1108050.0
2015-05-01,Puerto Rico SA,12.1,134516.0,984449.0,1109765.0
2015-04-01,Puerto Rico SA,12.0,134922.0,988302.0,1114150.0
2015-03-01,Puerto Rico SA,12.2,135090.0,988442.0,1119539.0
2015-02-01,Puerto Rico SA,12.6,135096.0,982568.0,1123398.0
2015-01-01,Puerto Rico SA,13.2,136921.0,976523.0,1125363.0
2014-12-01,Puerto Rico SA,13.7,141987.0,970978.0,1124555.0
2014-11-01,Puerto Rico SA,14.0,148463.0,967920.0,1124986.0
2014-10-01,Puerto Rico SA,14.0,154232.0,967958.0,1125210.0
2014-09-01,Puerto Rico SA,13.8,157473.0,969987.0,1125393.0
2014-08-01,Puerto Rico SA,13.6,157394.0,972900.0,1125352.0
2014-07-01,Puerto Rico SA,13.6,155328.0,975514.0,1125315.0
2014-06-01,Puerto Rico SA,13.8,153428.0,977701.0,1126328.0
2014-05-01,Puerto Rico SA,14.2,153819.0,979695.0,1129333.0
2014-04-01,Puerto Rico SA,14.6,157027.0,981836.0,1134728.0
2014-03-01,Puerto Rico SA,14.9,162266.0,984664.0,1141961.0
2014-02-01,Puerto Rico SA,15.0,168012.0,988124.0,1149848.0
2014-01-01,Puerto Rico SA,14.9,172183.0,991987.0,1156847.0
2013-12-01,Puerto Rico SA,14.8,174056.0,995629.0,1162180.0
2013-11-01,Puerto Rico SA,14.5,174058.0,998511.0,1166045.0
2013-10-01,Puerto Rico SA,14.3,172646.0,1000140.0,1168275.0
2013-09-01,Puerto Rico SA,14.0,170002.0,1000734.0,1168513.0
2013-08-01,Puerto Rico SA,13.8,166636.0,1000826.0,1166776.0
2013-07-01,Puerto Rico SA,13.7,162925.0,1000998.0,1163659.0
2013-06-01,Puerto Rico SA,13.7,159958.0,1002028.0,1160784.0
2013-05-01,Puerto Rico SA,13.8,158634.0,1003918.0,1159632.0
2013-04-01,Puerto Rico SA,14.1,159008.0,1006686.0,1161036.0
2013-03-01,Puerto Rico SA,14.2,161326.0,1009877.0,1165244.0
2013-02-01,Puerto Rico SA,14.3,164630.0,1012938.0,1171316.0
2013-01-01,Puerto Rico SA,14.3,167308.0,1015802.0,1177185.0
2012-12-01,Puerto Rico SA,14.2,168673.0,1018941.0,1181611.0
2012-11-01,Puerto Rico SA,14.0,168842.0,1022205.0,1184644.0
2012-10-01,Puerto Rico SA,14.0,168116.0,1024828.0,1187057.0
2012-09-01,Puerto Rico SA,14.1,167083.0,1026199.0,1189288.0
2012-08-01,Puerto Rico SA,14.2,166803.0,1025814.0,1191631.0
2012-07-01,Puerto Rico SA,14.5,167791.0,1024514.0,1193990.0
2012-06-01,Puerto Rico SA,14.7,170182.0,1023344.0,1195996.0
2012-05-01,Puerto Rico SA,14.9,173064.0,1022631.0,1197578.0
2012-04-01,Puerto Rico SA,15.1,175872.0,1023079.0,1199216.0
2012-03-01,Puerto Rico SA,15.3,178833.0,1024441.0,1201464.0
2012-02-01,Puerto Rico SA,15.4,181831.0,1025297.0,1204910.0
2012-01-01,Puerto Rico SA,15.5,184530.0,1025264.0,1208971.0
2011-12-01,Puerto Rico SA,15.5,186685.0,1024470.0,1211982.0
2011-11-01,Puerto Rico SA,15.6,187900.0,1023307.0,1213164.0
2011-10-01,Puerto Rico SA,15.7,188626.0,1022437.0,1213096.0
2011-09-01,Puerto Rico SA,15.9,189351.0,1021633.0,1212658.0
2011-08-01,Puerto Rico SA,16.1,190663.0,1021128.0,1213100.0
2011-07-01,Puerto Rico SA,16.3,192902.0,1021096.0,1214535.0
2011-06-01,Puerto Rico SA,16.5,195879.0,1022006.0,1217007.0
2011-05-01,Puerto Rico SA,16.5,199088.0,1025412.0,1220184.0
2011-04-01,Puerto Rico SA,16.4,201945.0,1031693.0,1223951.0
2011-03-01,Puerto Rico SA,16.2,203195.0,1040481.0,1228607.0
2011-02-01,Puerto Rico SA,16.0,202911.0,1050307.0,1234604.0
2011-01-01,Puerto Rico SA,15.8,201674.0,1058347.0,1242155.0
2010-12-01,Puerto Rico SA,15.8,200075.0,1062514.0,1250382.0
2010-11-01,Puerto Rico SA,16.0,199224.0,1062791.0,1257571.0
2010-10-01,Puerto Rico SA,16.3,199999.0,1060466.0,1262513.0
2010-09-01,Puerto Rico SA,16.6,202627.0,1057467.0,1265418.0
2010-08-01,Puerto Rico SA,16.9,206600.0,1055449.0,1267066.0
2010-07-01,Puerto Rico SA,17.0,210669.0,1055729.0,1268136.0
2010-06-01,Puerto Rico SA,16.9,214084.0,1058610.0,1269533.0
2010-05-01,Puerto Rico SA,16.6,215773.0,1063494.0,1271502.0
2010-04-01,Puerto Rico SA,16.3,215123.0,1069327.0,1273733.0
2010-03-01,Puerto Rico SA,16.0,212264.0,1075106.0,1275758.0
2010-02-01,Puerto Rico SA,15.9,208602.0,1080278.0,1277929.0
2010-01-01,Puerto Rico SA,15.9,205473.0,1084146.0,1280579.0
2009-12-01,Puerto Rico SA,16.0,204208.0,1086752.0,1284486.0
2009-11-01,Puerto Rico SA,16.0,204977.0,1089425.0,1289123.0
2009-10-01,Puerto Rico SA,15.9,206623.0,1092339.0,1293375.0
2009-09-01,Puerto Rico SA,15.8,207559.0,1095442.0,1296984.0
2009-08-01,Puerto Rico SA,15.6,207087.0,1099044.0,1299426.0
2009-07-01,Puerto Rico SA,15.3,205632.0,1103391.0,1301074.0
2009-06-01,Puerto Rico SA,15.0,202930.0,1109513.0,1301974.0
2009-05-01,Puerto Rico SA,14.7,199465.0,1117756.0,1302856.0
2009-04-01,Puerto Rico SA,14.4,196109.0,1127822.0,1305622.0
2009-03-01,Puerto Rico SA,14.0,192902.0,1139446.0,1310658.0
2009-02-01,Puerto Rico SA,13.5,189345.0,1151502.0,1317167.0
2009-01-01,Puerto Rico SA,13.1,185089.0,1162788.0,1324535.0
2008-12-01,Puerto Rico SA,12.7,180240.0,1171856.0,1331742.0
2008-11-01,Puerto Rico SA,12.5,174971.0,1177730.0,1337759.0
2008-10-01,Puerto Rico SA,12.2,170622.0,1182090.0,1342478.0
2008-09-01,Puerto Rico SA,11.9,167497.0,1187089.0,1345227.0
2008-08-01,Puerto Rico SA,11.5,164189.0,1192921.0,1346279.0
2008-07-01,Puerto Rico SA,11.1,159858.0,1198516.0,1346947.0
2008-06-01,Puerto Rico SA,10.8,154743.0,1202504.0,1347664.0
2008-05-01,Puerto Rico SA,10.6,149637.0,1203934.0,1348153.0
2008-04-01,Puerto Rico SA,10.7,145137.0,1202932.0,1347641.0
2008-03-01,Puerto Rico SA,10.9,142905.0,1200452.0,1346839.0
2008-02-01,Puerto Rico SA,11.2,143601.0,1198450.0,1346533.0
2008-01-01,Puerto Rico SA,11.5,146703.0,1198278.0,1347155.0
2007-12-01,Puerto Rico SA,11.7,150969.0,1200423.0,1349419.0
2007-11-01,Puerto Rico SA,11.7,155264.0,1204988.0,1353542.0
2007-10-01,Puerto Rico SA,11.7,158457.0,1211652.0,1358880.0
2007-09-01,Puerto Rico SA,11.5,159938.0,1220541.0,1364926.0
2007-08-01,Puerto Rico SA,11.3,159925.0,1231941.0,1371577.0
2007-07-01,Puerto Rico SA,11.1,159014.0,1244700.0,1379555.0
2007-06-01,Puerto Rico SA,10.9,157318.0,1256710.0,1389259.0
2007-05-01,Puerto Rico SA,10.6,155187.0,1266552.0,1399887.0
2007-04-01,Puerto Rico SA,10.4,153062.0,1273509.0,1409772.0
2007-03-01,Puerto Rico SA,10.3,150758.0,1277215.0,1417310.0
2007-02-01,Puerto Rico SA,10.2,148518.0,1277580.0,1422027.0
2007-01-01,Puerto Rico SA,10.2,146731.0,1275408.0,1423946.0
2006-12-01,Puerto Rico SA,10.3,145305.0,1271489.0,1422885.0
2006-11-01,Puerto Rico SA,10.5,144525.0,1267139.0,1419933.0
2006-10-01,Puerto Rico SA,10.8,145333.0,1264526.0,1416822.0
2006-09-01,Puerto Rico SA,11.0,148427.0,1264603.0,1415566.0
2006-08-01,Puerto Rico SA,10.9,152679.0,1267875.0,1417205.0
2006-07-01,Puerto Rico SA,10.7,155524.0,1273232.0,1420127.0
2006-06-01,Puerto Rico SA,10.5,155492.0,1277002.0,1423367.0
2006-05-01,Puerto Rico SA,10.4,152756.0,1274546.0,1425988.0
2006-04-01,Puerto Rico SA,10.6,149043.0,1265191.0,1426045.0
2006-03-01,Puerto Rico SA,11.0,147590.0,1252682.0,1422136.0
2006-02-01,Puerto Rico SA,11.4,149719.0,1241511.0,1414910.0
2006-01-01,Puerto Rico SA,11.6,154160.0,1235505.0,1406842.0
2005-12-01,Puerto Rico SA,11.7,159095.0,1236086.0,1400606.0
2005-11-01,Puerto Rico SA,11.5,162608.0,1240301.0,1398113.0
2005-10-01,Puerto Rico SA,11.3,163393.0,1242703.0,1399479.0
2005-09-01,Puerto Rico SA,11.2,161403.0,1239999.0,1401704.0
2005-08-01,Puerto Rico SA,11.2,158842.0,1231210.0,1401545.0
2005-07-01,Puerto Rico SA,11.3,157085.0,1218750.0,1397084.0
2005-06-01,Puerto Rico SA,11.3,156045.0,1207319.0,1387255.0
2005-05-01,Puerto Rico SA,11.2,155226.0,1200191.0,1373976.0
2005-04-01,Puerto Rico SA,10.9,153731.0,1198698.0,1361050.0
2005-03-01,Puerto Rico SA,10.6,150713.0,1201847.0,1350904.0
2005-02-01,Puerto Rico SA,10.4,146490.0,1208165.0,1345188.0
2005-01-01,Puerto Rico SA,10.2,142686.0,1215293.0,1344533.0
2004-12-01,Puerto Rico SA,10.0,139916.0,1219992.0,1348081.0
2004-11-01,Puerto Rico SA,10.0,137706.0,1220973.0,1352999.0
2004-10-01,Puerto Rico SA,10.0,136022.0,1218593.0,1356014.0
2004-09-01,Puerto Rico SA,10.2,135050.0,1213273.0,1356023.0
2004-08-01,Puerto Rico SA,10.5,135323.0,1205972.0,1353916.0
2004-07-01,Puerto Rico SA,10.8,137375.0,1198662.0,1350648.0
2004-06-01,Puerto Rico SA,11.0,141068.0,1192729.0,1347040.0
2004-05-01,Puerto Rico SA,11.2,144680.0,1189275.0,1343342.0
2004-04-01,Puerto Rico SA,11.3,147587.0,1187225.0,1340316.0
2004-03-01,Puerto Rico SA,11.4,149842.0,1185133.0,1339117.0
2004-02-01,Puerto Rico SA,11.4,151559.0,1182941.0,1338784.0
2004-01-01,Puerto Rico SA,11.5,152537.0,1180781.0,1337670.0
2003-12-01,Puerto Rico SA,11.6,152808.0,1179652.0,1335749.0
2003-11-01,Puerto Rico SA,11.8,153652.0,1180720.0,1334433.0
2003-10-01,Puerto Rico SA,11.9,155403.0,1183722.0,1335055.0
2003-09-01,Puerto Rico SA,12.1,157906.0,1187433.0,1338626.0
2003-08-01,Puerto Rico SA,12.2,160580.0,1190817.0,1344302.0
2003-07-01,Puerto Rico SA,12.4,163378.0,1191809.0,1350811.0
2003-06-01,Puerto Rico SA,12.4,166204.0,1189280.0,1357021.0
2003-05-01,Puerto Rico SA,12.3,168206.0,1184146.0,1360015.0
2003-04-01,Puerto Rico SA,12.1,168337.0,1177989.0,1357617.0
2003-03-01,Puerto Rico SA,11.9,165880.0,1173076.0,1350026.0
2003-02-01,Puerto Rico SA,11.7,161796.0,1169684.0,1339785.0
2003-01-01,Puerto Rico SA,11.7,157703.0,1167733.0,1330779.0
2002-12-01,Puerto Rico SA,11.9,155153.0,1166361.0,1324837.0
2002-11-01,Puerto Rico SA,12.1,154882.0,1164527.0,1322615.0
2002-10-01,Puerto Rico SA,12.3,156820.0,1162198.0,1323181.0
2002-09-01,Puerto Rico SA,12.4,160074.0,1160071.0,1324601.0
2002-08-01,Puerto Rico SA,12.4,162917.0,1158275.0,1325115.0
2002-07-01,Puerto Rico SA,12.4,164266.0,1156739.0,1324337.0
2002-06-01,Puerto Rico SA,12.5,164446.0,1156070.0,1322721.0
2002-05-01,Puerto Rico SA,12.8,164477.0,1155481.0,1321216.0
2002-04-01,Puerto Rico SA,13.4,165419.0,1154158.0,1321489.0
2002-03-01,Puerto Rico SA,11.2,169307.0,1151272.0,1324788.0
2002-02-01,Puerto Rico SA,11.4,178119.0,1146549.0,1332277.0
2002-01-01,Puerto Rico SA,11.6,144505.0,1140703.0,1295777.0
2001-12-01,Puerto Rico SA,11.8,147349.0,1134704.0,1293898.0
2001-11-01,Puerto Rico SA,11.8,150066.0,1129505.0,1290769.0
2001-10-01,Puerto Rico SA,11.7,151279.0,1125356.0,1285983.0
2001-09-01,Puerto Rico SA,11.6,150961.0,1122494.0,1280466.0
2001-08-01,Puerto Rico SA,11.4,149305.0,1120739.0,1274661.0
2001-07-01,Puerto Rico SA,11.3,146966.0,1120198.0,1269460.0
2001-06-01,Puerto Rico SA,11.2,144593.0,1121263.0,1265332.0
2001-05-01,Puerto Rico SA,11.1,143000.0,1124378.0,1263198.0
2001-04-01,Puerto Rico SA,10.8,142007.0,1129993.0,1263270.0
2001-03-01,Puerto Rico SA,10.4,140453.0,1136811.0,1264831.0
2001-02-01,Puerto Rico SA,10.0,137107.0,1143842.0,1267100.0
2001-01-01,Puerto Rico SA,9.8,132330.0,1149959.0,1269141.0
2000-12-01,Puerto Rico SA,9.7,127800.0,1155181.0,1271642.0
2000-11-01,Puerto Rico SA,9.7,124955.0,1159585.0,1274914.0
2000-10-01,Puerto Rico SA,9.8,123946.0,1163225.0,1279127.0
2000-09-01,Puerto Rico SA,9.9,124514.0,1166533.0,1284099.0
2000-08-01,Puerto Rico SA,10.0,126337.0,1169272.0,1289562.0
2020-08-01,Puerto Rico,8.4,88480.0,960458.0,1048938.0
2020-07-01,Puerto Rico,7.3,75757.0,966381.0,1042138.0
2020-06-01,Puerto Rico,8.5,90194.0,973196.0,1063390.0
2020-05-01,Puerto Rico,9.6,97038.0,918881.0,1015919.0
2020-02-01,Puerto Rico,9.2,80739.0,952348.0,1038055.0
2020-01-01,Puerto Rico,8.5,98741.0,960875.0,1032482.0
2019-12-01,Puerto Rico,9.0,95983.0,971090.0,1048331.0
2019-11-01,Puerto Rico,8.2,89120.0,979241.0,1049995.0
2019-10-01,Puerto Rico,7.0,95954.0,1002849.0,1067044.0
2019-09-01,Puerto Rico,7.9,87618.0,1018596.0,1066859.0
2019-08-01,Puerto Rico,8.0,75758.0,1023787.0,1078607.0
2019-07-01,Puerto Rico,7.7,86848.0,1006823.0,1105444.0
2019-06-01,Puerto Rico,7.8,89438.0,997548.0,1113225.0
2019-05-01,Puerto Rico,9.2,84550.0,974091.0,1091373.0
2019-04-01,Puerto Rico,9.0,84380.0,979095.0,1081928.0
2019-03-01,Puerto Rico,8.0,99258.0,981554.0,1073349.0
2019-02-01,Puerto Rico,8.5,96802.0,989100.0,1075897.0
2019-01-01,Puerto Rico,7.6,84864.0,979703.0,1066418.0
2018-12-01,Puerto Rico,8.3,91949.0,976391.0,1081049.0
2018-11-01,Puerto Rico,8.7,81128.0,980380.0,1060831.0
2018-10-01,Puerto Rico,9.2,88684.0,972739.0,1065075.0
2018-09-01,Puerto Rico,9.5,93058.0,987085.0,1073438.0
2018-08-01,Puerto Rico,9.2,98487.0,992501.0,1071226.0
2018-07-01,Puerto Rico,9.3,103750.0,981459.0,1090835.0
2018-06-01,Puerto Rico,9.4,100333.0,977912.0,1092834.0
2018-05-01,Puerto Rico,9.8,100677.0,970768.0,1082136.0
2018-04-01,Puerto Rico,10.0,101848.0,968511.0,1079760.0
2018-03-01,Puerto Rico,10.7,105371.0,971517.0,1076139.0
2018-02-01,Puerto Rico,9.9,108094.0,990967.0,1076605.0
2018-01-01,Puerto Rico,10.4,116795.0,982641.0,1088312.0
2017-12-01,Puerto Rico,11.4,109489.0,927868.0,1100456.0
2017-11-01,Puerto Rico,11.0,114608.0,963816.0,1097249.0
2017-10-01,Puerto Rico,11.8,119637.0,957042.0,1047505.0
2017-09-01,Puerto Rico,10.5,119480.0,971884.0,1083296.0
2017-08-01,Puerto Rico,9.4,127761.0,977677.0,1084803.0
2017-07-01,Puerto Rico,10.3,113440.0,982183.0,1085324.0
2017-06-01,Puerto Rico,11.5,100963.0,983198.0,1078640.0
2017-05-01,Puerto Rico,11.0,112673.0,996317.0,1094856.0
2017-04-01,Puerto Rico,11.3,127687.0,1010961.0,1110885.0
2017-03-01,Puerto Rico,11.6,122845.0,986628.0,1119162.0
2017-02-01,Puerto Rico,12.0,128810.0,996653.0,1139771.0
2017-01-01,Puerto Rico,10.9,129911.0,983168.0,1116539.0
2016-12-01,Puerto Rico,12.5,135421.0,959853.0,1132074.0
2016-11-01,Puerto Rico,13.1,120791.0,967731.0,1103959.0
2016-10-01,Puerto Rico,12.0,136966.0,968481.0,1096819.0
2016-09-01,Puerto Rico,12.4,145549.0,981643.0,1113280.0
2016-08-01,Puerto Rico,10.8,132516.0,984223.0,1100997.0
2016-07-01,Puerto Rico,11.2,139460.0,1000012.0,1121103.0
2016-06-01,Puerto Rico,11.4,119284.0,996202.0,1103507.0
2016-05-01,Puerto Rico,12.2,126474.0,986517.0,1126486.0
2016-04-01,Puerto Rico,11.6,128460.0,999677.0,1124662.0
2016-03-01,Puerto Rico,11.1,137155.0,994389.0,1123672.0
2016-02-01,Puerto Rico,10.3,130605.0,1019939.0,1130282.0
2016-01-01,Puerto Rico,11.7,124274.0,992541.0,1118663.0
2015-12-01,Puerto Rico,14.1,117128.0,978564.0,1137067.0
2015-11-01,Puerto Rico,12.2,131527.0,983559.0,1124068.0
2015-10-01,Puerto Rico,12.3,160904.0,971401.0,1139468.0
2015-09-01,Puerto Rico,11.1,136131.0,978924.0,1119690.0
2015-08-01,Puerto Rico,12.6,136792.0,969226.0,1108193.0
2015-07-01,Puerto Rico,12.3,122539.0,965151.0,1101463.0
2015-06-01,Puerto Rico,12.6,139442.0,971740.0,1108668.0
2015-05-01,Puerto Rico,12.5,135732.0,992396.0,1100883.0
2015-04-01,Puerto Rico,11.2,139917.0,998876.0,1111657.0
2015-03-01,Puerto Rico,10.8,141631.0,1008164.0,1134027.0
2015-02-01,Puerto Rico,12.0,126051.0,991035.0,1124927.0
2015-01-01,Puerto Rico,13.6,121897.0,976414.0,1130061.0
2014-12-01,Puerto Rico,13.7,135386.0,970027.0,1126421.0
2014-11-01,Puerto Rico,15.1,153331.0,947616.0,1129745.0
2014-10-01,Puerto Rico,15.3,153976.0,957042.0,1124003.0
2014-09-01,Puerto Rico,13.9,168181.0,964583.0,1115797.0
2014-08-01,Puerto Rico,12.8,172958.0,978179.0,1130000.0
2014-07-01,Puerto Rico,13.6,155785.0,971655.0,1120368.0
2014-06-01,Puerto Rico,13.4,143636.0,977829.0,1121815.0
2014-05-01,Puerto Rico,14.2,153480.0,981440.0,1125135.0
2014-04-01,Puerto Rico,14.6,151870.0,983217.0,1129699.0
2014-03-01,Puerto Rico,14.4,162011.0,999346.0,1143451.0
2014-02-01,Puerto Rico,15.4,167737.0,992763.0,1150954.0
2014-01-01,Puerto Rico,14.1,168383.0,1003854.0,1167729.0
2013-12-01,Puerto Rico,14.7,180433.0,992860.0,1173196.0
2013-11-01,Puerto Rico,15.1,164177.0,984331.0,1168031.0
2013-10-01,Puerto Rico,14.9,171359.0,990978.0,1164219.0
2013-09-01,Puerto Rico,14.7,175206.0,997558.0,1159537.0
2013-08-01,Puerto Rico,13.8,174193.0,999818.0,1165171.0
2013-07-01,Puerto Rico,13.5,171505.0,997781.0,1169063.0
2013-06-01,Puerto Rico,13.0,160496.0,998640.0,1160314.0
2013-05-01,Puerto Rico,13.5,156005.0,1004176.0,1153786.0
2013-04-01,Puerto Rico,13.9,149655.0,1012707.0,1148295.0
2013-03-01,Puerto Rico,14.9,156511.0,1018910.0,1160687.0
2013-02-01,Puerto Rico,13.6,162985.0,1026308.0,1175692.0
2013-01-01,Puerto Rico,13.5,178940.0,1025311.0,1197850.0
2012-12-01,Puerto Rico,14.5,162049.0,1013086.0,1188357.0
2012-11-01,Puerto Rico,14.3,159892.0,1009668.0,1185203.0
2012-10-01,Puerto Rico,14.4,171498.0,1011437.0,1184584.0
2012-09-01,Puerto Rico,15.1,168175.0,1022746.0,1177843.0
2012-08-01,Puerto Rico,14.2,170495.0,1028870.0,1181932.0
2012-07-01,Puerto Rico,13.7,182333.0,1030775.0,1205079.0
2012-06-01,Puerto Rico,14.5,169662.0,1013178.0,1198532.0
2012-05-01,Puerto Rico,15.1,163681.0,1019073.0,1194456.0
2012-04-01,Puerto Rico,15.2,172403.0,1026179.0,1185581.0
2012-03-01,Puerto Rico,15.5,181560.0,1030018.0,1200633.0
2012-02-01,Puerto Rico,13.4,183415.0,1053875.0,1209594.0
2012-01-01,Puerto Rico,15.4,189585.0,1027353.0,1219603.0
2011-12-01,Puerto Rico,16.5,163741.0,1017332.0,1217616.0
2011-11-01,Puerto Rico,15.6,187576.0,1021544.0,1214929.0
2011-10-01,Puerto Rico,16.4,201097.0,999324.0,1218429.0
2011-09-01,Puerto Rico,16.5,188157.0,1011574.0,1209701.0
2011-08-01,Puerto Rico,15.4,196707.0,1036497.0,1196031.0
2011-07-01,Puerto Rico,16.3,200208.0,1018534.0,1211782.0
2011-06-01,Puerto Rico,16.5,188473.0,1019110.0,1224970.0
2011-05-01,Puerto Rico,17.1,198651.0,1019756.0,1217185.0
2011-04-01,Puerto Rico,16.3,201961.0,1028866.0,1221071.0
2011-03-01,Puerto Rico,15.9,210441.0,1052927.0,1230197.0
2011-02-01,Puerto Rico,14.9,199954.0,1061762.0,1228820.0
2011-01-01,Puerto Rico,15.6,199193.0,1069329.0,1252120.0
2010-12-01,Puerto Rico,16.0,185427.0,1066591.0,1247189.0
2010-11-01,Puerto Rico,16.5,198086.0,1056724.0,1267415.0
2010-10-01,Puerto Rico,16.4,203599.0,1047600.0,1270190.0
2010-09-01,Puerto Rico,17.3,208826.0,1041370.0,1265550.0
2010-08-01,Puerto Rico,16.9,205507.0,1056463.0,1253107.0
2010-07-01,Puerto Rico,17.1,217224.0,1053104.0,1258594.0
2010-06-01,Puerto Rico,17.2,215460.0,1060329.0,1271923.0
2010-05-01,Puerto Rico,16.3,217890.0,1065647.0,1270994.0
2010-04-01,Puerto Rico,16.1,220762.0,1069131.0,1281091.0
2010-03-01,Puerto Rico,16.0,207028.0,1084518.0,1272675.0
2010-02-01,Puerto Rico,14.5,204413.0,1095941.0,1273544.0
2010-01-01,Puerto Rico,15.8,207181.0,1087970.0,1291699.0
2009-12-01,Puerto Rico,16.2,185470.0,1090182.0,1281411.0
2009-11-01,Puerto Rico,16.8,203535.0,1077075.0,1291505.0
2009-10-01,Puerto Rico,16.2,210305.0,1078904.0,1300487.0
2009-09-01,Puerto Rico,16.8,217214.0,1083333.0,1294289.0
2009-08-01,Puerto Rico,15.5,208197.0,1093570.0,1287101.0
2009-07-01,Puerto Rico,14.6,219351.0,1118716.0,1302684.0
2009-06-01,Puerto Rico,15.0,200822.0,1115980.0,1294392.0
2009-05-01,Puerto Rico,14.9,191934.0,1102470.0,1310650.0
2009-04-01,Puerto Rico,14.4,197212.0,1130878.0,1313192.0
2009-03-01,Puerto Rico,13.3,193479.0,1147327.0,1295949.0
2009-02-01,Puerto Rico,13.3,190022.0,1166364.0,1320900.0
2009-01-01,Puerto Rico,12.7,175272.0,1177992.0,1322599.0
2008-12-01,Puerto Rico,12.9,179608.0,1159764.0,1345972.0
