Date,Puerto Rico SA,Puerto Rico NSA,Adjuntas NSA,Aguada NSA,Aguadilla NSA,Aguas Buenas NSA,Aibonito NSA,Añasco NSA,Arecibo NSA,Arroyo NSA,Barceloneta NSA,Barranquitas NSA,Bayamón NSA,Cabo Rojo NSA,Caguas NSA,Camuy NSA,Canóvanas NSA,Carolina NSA,Cataño NSA,Cayey NSA,Ceiba NSA,Ciales NSA,Cidra NSA,Coamo NSA,Comerío NSA,Corozal NSA,Culebra NSA,Dorado NSA,Fajardo NSA,Florida NSA,Guánica NSA,Guayama NSA,Guayanilla NSA,Guaynabo NSA,Gurabo NSA,Hatillo NSA,Hormigueros NSA,Humacao NSA,Isabela NSA,Jayuya NSA,Juana Diaz NSA,Juncos NSA,Lajas NSA,Lares NSA,Las Marías NSA,Las Piedras NSA,Loiza NSA,Luquillo NSA,Manatí NSA,Maricao NSA,Maunabo NSA,Mayaguez NSA,Moca NSA,Morovis NSA,Naguabo NSA,Naranjito NSA,Orocovis NSA,Patillas NSA,Peñuelas NSA,Ponce NSA,Quebradillas NSA,Rincón NSA,Rio Grande NSA,Sabana Grande NSA,Salinas NSA,San Germán NSA,San Juan NSA,San Lorenzo NSA,San Sebastián NSA,Santa Isabel NSA,Toa Alta NSA,Toa Baja NSA,Trujillo Alto NSA,Utuado NSA,Vega Alta NSA,Vega Baja NSA,Vieques NSA,Villalba NSA,Yabucoa NSA,Yauco NSA,"Mayaguez-San Germán, PR CSA NSA","Ponce-Coamo-Santa Isabel, PR CSA NSA","San Juan-Carolina, PR CSA NSA","Adjuntas, PR MicroSA NSA","Coamo, PR MicroSA NSA","Coco, Salinas, PR MicroSA NSA","Jayuya, PR MicroSA NSA","Santa Isabel, PR MicroSA NSA","Aguadilla-Isabela, PR MSA NSA","Arecibo, PR MSA NSA","Guayama, PR MSA NSA","Mayaguez, PR MSA NSA","Ponce, PR MSA NSA","San Germán, PR MSA NSA","San Juan-Carolina-Caguas, PR MSA NSA"
9/1/2020,954139,950359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2020,951707,960458,3461,10303,12566,5641,5594,7762,21873,3940,4977,6287,58251,11974,42298,8752,14230,54945,6930,14275,3191,3165,13747,8393,4236,7658,858,11841,9352,2800,3388,9465,4471,34488,16148,12023,4689,14883,10223,3544,13633,10661,4374,5923,2246,9768,7369,5343,10056,1603,2374,18708,8987,6856,7092,6086,4158,3534,4868,39710,5413,3945,14864,5115,5958,8342,121341,10099,8612,6834,24232,26075,24472,5674,8443,11324,2228,6068,7290,8162,53202,98988,723798,3461,8393,5958,3544,6834,73995,48061,16939,23397,80300,29805,652840
7/1/2020,946949,966381,3361,10347,12581,5687,5539,7792,21828,3964,5007,6287,58861,11969,42705,8745,14356,55481,7015,14429,3230,3167,13857,8388,4252,7679,847,11943,9452,2814,3343,9525,4378,34938,16289,11967,4725,14995,10233,3478,13597,10711,4325,5708,2224,9840,7424,5400,10084,1565,2394,18827,9000,6882,7144,6116,4179,3547,4911,40154,5432,3963,14973,5067,5943,8349,123100,10168,8527,6504,24447,26298,24720,5683,8496,11375,2246,6128,7346,8126,53262,98890,730031,3361,8388,5943,3478,6504,73834,47972,17036,23552,80637,29710,659080
6/1/2020,942830,973196,3393,10442,12697,5717,5511,7870,21812,3991,5030,6334,59258,12170,42980,8748,14444,55833,7067,14528,3252,3191,13936,8486,4273,7714,870,12020,9510,2824,3314,9599,4468,35211,16382,11968,4748,15056,10317,3511,13598,10745,4417,5661,2248,9896,7463,5434,10114,1552,2411,18891,9089,6911,7184,6150,4217,3577,4937,40393,5446,3999,15048,5132,5923,8490,124145,10218,8589,7348,24590,26451,24883,5656,8536,11406,2296,6159,7395,8125,53848,100221,734332,3393,8486,5923,3511,7348,74320,47974,17167,23639,80994,30209,663268
5/1/2020,939024,918881,3281,9799,11930,5403,5230,7383,20286,3796,4759,6009,55921,11369,40593,8137,13646,52727,6664,13712,3066,3017,13167,8123,4048,7312,816,11354,8976,2674,3169,9130,4284,33184,15482,11162,4492,14221,9695,3364,12906,10173,4151,5394,2138,9357,7057,5127,9573,1493,2278,17879,8534,6548,6789,5823,3992,3407,4670,38137,5060,3753,14236,4818,5681,7925,116897,9666,8083,7156,23234,24996,23492,5335,8080,10812,2291,5833,6992,7732,50634,95291,692946,3281,8123,5681,3364,7156,69906,44645,16333,22371,76731,28263,626287
4/1/2020,956078,957316,3375,10200,12474,5680,5519,7693,20820,3832,5017,6355,58410,11804,42525,8320,14310,55228,6940,14306,3186,3134,13797,8340,4245,7706,822,11847,9366,2831,3354,9216,3972,34421,16264,11437,4655,14766,10130,3531,13393,10737,4334,5683,2238,9816,7426,5357,10109,1571,2392,18537,8917,6915,7085,6156,4194,3444,4831,39285,5158,3917,14977,5070,5689,8205,120900,10186,8376,8088,24382,26249,24561,5619,8524,11443,2335,6000,7331,8064,52605,98702,722509,3375,8340,5689,3531,8088,73009,45735,16492,23192,78899,29413,654593
3/1/2020,962208,933741,3353,9939,12164,5526,5402,7499,20360,3734,4875,6225,56784,11500,41335,8144,13909,53672,6745,13912,3097,3066,13414,8235,4143,7523,823,11539,9108,2751,3328,8982,3893,33482,15802,11214,4529,14384,9885,3491,13159,10444,4240,5688,2192,9554,7218,5209,9901,1579,2326,18017,8713,6728,6909,5989,4097,3363,4708,38279,5039,3814,14565,5017,5630,7988,117602,9910,8274,8614,23699,25510,23875,5515,8284,11123,2274,5859,7142,7925,51291,97353,703245,3353,8235,5630,3491,8614,71491,44757,16079,22546,77151,28745,636779
2/1/2020,975464,952348,3399,10086,12317,5647,5542,7607,20754,3791,5002,6454,57905,11842,42158,8323,14190,54744,6873,14181,3157,3151,13684,8435,4247,7749,844,11777,9289,2812,3361,9155,4045,34085,16125,11463,4648,14671,10769,3492,12941,10669,4394,5845,2206,9752,7368,5310,10149,1592,2375,18467,8858,6881,7052,6138,4236,3437,4847,39310,5130,3858,14867,5124,5782,8231,119714,10124,8599,7519,24182,26032,24353,5605,8462,11363,2321,6048,7284,8152,52706,98057,717589,3399,8435,5782,3492,7519,73544,45670,16383,23115,78704,29591,649754
1/1/2020,974958,960875,3445,10236,12509,5697,5627,7724,21052,3836,5034,6528,58336,11990,42506,8439,14312,55196,6920,14289,3178,3183,13798,8450,4288,7835,836,11874,9359,2839,3354,9269,4070,34299,16269,11634,4699,14788,10926,3548,13043,10781,4455,6014,2209,9841,7437,5349,10162,1638,2395,18675,9002,6956,7120,6203,4275,3482,4877,39495,5190,3915,15002,5205,5898,8341,120364,10225,8710,7521,24393,26259,24546,5728,8547,11496,2277,6085,7351,8240,53365,98580,723657,3445,8450,5898,3548,7521,74764,46315,16587,23374,79164,29991,654857
12/1/2019,978256,971090,3451,10331,12650,5774,5700,7797,21279,3879,5118,6610,59010,12154,43059,8526,14508,55925,6988,14440,3206,3220,13978,8547,4333,7941,829,11992,9462,2892,3379,9369,4106,34546,16511,11732,4746,14936,10955,3598,13131,10967,4488,6070,2220,9972,7554,5410,10315,1643,2428,18874,9089,7077,7180,6310,4322,3519,4916,39702,5212,3957,15236,5335,5902,8459,121050,10377,8749,7575,24738,26641,24834,5797,8702,11725,2281,6105,7443,8312,54056,99224,731848,3451,8547,5902,3598,7575,75395,46749,16767,23620,79651,30436,662430
11/1/2019,988871,979241,3470,10432,12757,5810,5743,7894,21338,3921,5145,6592,59692,12220,43488,8563,14641,56504,7082,14612,3249,3226,14111,8640,4366,7966,853,12125,9576,2906,3365,9469,4421,35084,16651,11753,4797,15086,10963,3578,13231,11018,4473,5927,2215,10051,7608,5474,10307,1625,2448,19081,9177,7103,7241,6337,4347,3548,4956,40148,5256,4008,15343,5312,5922,8506,123145,10439,8762,6592,24959,26871,25111,5811,8744,11758,2353,6166,7505,8273,54389,99262,739234,3470,8640,5922,3578,6592,75731,46910,16938,23878,80560,30511,669464
10/1/2019,1000434,1002849,3565,10695,13066,5955,5864,8090,21763,4002,5266,6753,61194,12351,44565,8735,15002,57901,7267,14988,3335,3311,14460,8718,4477,8155,889,12443,9818,2973,3386,9670,4523,36024,17053,11978,4901,15492,11264,3667,13484,11271,4531,6082,2387,10303,7790,5608,10559,1670,2509,19487,9412,7267,7431,6483,4458,3621,5051,40985,5364,4107,15707,5345,6089,8601,126543,10687,8988,6882,25567,27522,25742,5951,8948,12014,2427,6297,7691,8430,55216,101321,757618,3565,8718,6089,3667,6882,77655,47840,17293,24388,82156,30828,686396
9/1/2019,1008172,1018596,3560,10856,13258,6043,5904,8206,22273,4053,5343,6820,62099,12555,45222,8935,15223,58758,7375,15209,3386,3350,14668,8844,4531,8239,880,12607,9960,3014,3450,9785,4611,36557,17303,12234,5045,15708,11383,3676,13843,11431,4590,6044,2396,10446,7902,5690,10693,1679,2544,20056,9534,7364,7527,6574,4510,3663,5193,42127,5497,4168,15928,5404,6185,8745,128411,10838,9046,7035,25948,27927,26120,6014,9074,12188,2448,6456,7797,8641,56395,103760,768856,3560,8844,6185,3676,7035,78509,48939,17501,25101,84321,31294,696231
8/1/2019,1009075,1023787,3550,10935,13313,6066,5896,8247,22088,4140,5347,6803,62478,12633,45435,8874,15284,59036,7432,15316,3414,3349,14726,8861,4537,8240,907,12668,10025,3012,3435,9979,4627,36895,17364,12144,5070,15780,11336,3664,13852,11435,4590,5899,2390,10476,7920,5734,10710,1643,2557,20153,9562,7361,7565,6574,4527,3734,5192,42280,5495,4192,15962,5416,6162,8809,129779,10858,9010,8144,26046,28029,26267,5980,9085,12176,2480,6466,7828,8545,56671,104952,772608,3550,8861,6162,3664,8144,78474,48601,17853,25223,84397,31448,699992
7/1/2019,1003803,1006823,3564,10837,13200,5947,5789,8175,21780,4113,5252,6702,61315,12437,44605,8745,15007,57954,7293,15034,3350,3299,14460,8815,4464,8109,881,12443,9839,2958,3387,9904,4573,36196,17047,11987,4964,15481,11315,3668,13573,11236,4539,5883,2374,10290,7779,5627,10540,1633,2511,19748,9486,7232,7432,6465,4457,3716,5089,41400,5409,4155,15677,5309,6159,8680,127285,10667,8950,8002,25574,27519,25782,5948,8920,11963,2499,6339,7691,8395,55677,103137,759004,3564,8815,6159,3668,8002,77949,47921,17733,24712,82756,30965,687191
6/1/2019,995794,997548,3490,10756,13107,5894,5718,8113,21588,4090,5215,6641,60764,12337,44220,8661,14879,57458,7225,14894,3318,3265,14334,8703,4418,8028,864,12318,9747,2937,3362,9844,4507,35835,16906,11866,4920,15331,11199,3641,13466,11148,4494,5793,2358,10196,7717,5575,10449,1647,2489,19578,9403,7173,7357,6412,4407,3690,5050,41070,5359,4127,15549,5271,6109,8606,125971,10576,8824,7732,25360,27292,25549,5898,8853,11878,2506,6278,7622,8323,55206,101981,752125,3490,8703,6109,3641,7732,77220,47474,17624,24498,82056,30708,680918
5/1/2019,987566,974091,3396,10464,12758,5752,5599,7890,21013,3982,5091,6498,59292,12029,43156,8447,14511,56070,7048,14530,3234,3192,13990,8520,4314,7879,874,12023,9513,2867,3266,9570,4079,34960,16499,11531,4780,14948,10936,3530,13169,10883,4387,5627,2329,9960,7531,5441,10327,1607,2431,19022,9151,7010,7182,6269,4312,3601,4939,40112,5217,4015,15181,5210,5985,8381,122897,10327,8626,8419,24752,26639,24932,5758,8643,11610,2449,6133,7439,8152,53809,100185,734078,3396,8520,5985,3530,8419,75225,46208,17153,23802,79850,30007,664732
4/1/2019,981630,979095,3437,10524,12838,5786,5618,7939,20979,3999,5121,6540,59620,11985,43398,8438,14592,56387,7087,14612,3252,3212,14069,8558,4341,7927,861,12089,9567,2885,3293,9612,4081,35150,16594,11513,4792,15031,11050,3625,13287,10948,4377,5662,2327,10018,7574,5464,10340,1603,2446,19080,9206,7050,7227,6305,4337,3621,4982,40455,5208,4039,15268,5158,6040,8354,123547,10387,8666,8484,24894,26790,25073,5796,8691,11676,2415,6186,7484,8228,53746,100991,737807,3437,8558,6040,3625,8484,75720,46138,17232,23872,80512,29874,668397
3/1/2019,979071,981554,3490,10484,12800,5782,5663,7923,21046,4009,5111,6580,59598,12034,43359,8476,14575,56328,7087,14615,3255,3223,14063,8675,4354,7952,874,12104,9569,2877,3328,9637,4092,35200,16566,11578,4806,15063,11205,3678,13313,10931,4442,5753,2341,10023,7561,5464,10451,1651,2447,19116,9199,7046,7245,6302,4364,3633,4986,40524,5225,4024,15252,5197,6258,8392,123758,10379,8754,9262,24861,26751,25060,5808,8670,11647,2419,6211,7490,8282,53987,102163,738488,3490,8675,6258,3678,9262,75950,46325,17279,23922,80736,30065,668626
2/1/2019,979158,989100,3560,10443,12743,5863,5771,7902,21204,4011,5147,6736,60169,12172,43846,8578,14754,56893,7149,14754,3288,3256,14184,8661,4423,8141,857,12230,9653,2912,3400,9633,4175,35483,16742,11783,4876,15235,11294,3757,13435,11073,4500,5880,2310,10134,7650,5514,10862,1711,2472,19415,9238,7160,7319,6415,4459,3632,5010,40751,5258,4005,15424,5242,6164,8465,124778,10505,8886,7273,25124,27037,25310,5832,8776,11824,2351,6271,7591,8369,54670,100905,746319,3560,8661,6164,3757,7273,76223,46823,17276,24291,81411,30379,676056
1/1/2019,980839,979703,3515,10430,12729,5821,5697,7886,21050,3980,5126,6651,59623,12074,43504,8497,14648,56463,7077,14616,3253,3221,14073,8569,4383,8062,856,12110,9566,2899,3323,9568,4138,35074,16632,11653,4821,15073,11181,3714,13316,11012,4445,5850,2264,10056,7604,5464,10660,1677,2453,19204,9203,7124,7250,6378,4406,3606,4974,40340,5205,4004,15323,5198,5939,8373,123170,10443,8751,6918,24947,26868,25089,5811,8735,11775,2344,6201,7527,8242,54115,99536,739354,3515,8569,5939,3714,6918,75845,46405,17154,24025,80534,30090,669856
12/1/2018,982842,976391,3500,10408,12705,5809,5678,7869,21040,3979,5135,6624,59371,12254,43365,8472,14613,56297,7036,14540,3232,3201,14029,8566,4362,8030,826,12049,9524,2903,3317,9563,4116,34807,16606,11628,4820,14966,11060,3699,13303,11013,4493,5950,2257,10024,7597,5440,10319,1648,2445,19232,9185,7133,7202,6376,4381,3605,4975,40239,5185,4001,15306,5310,5894,8479,122046,10424,8652,6976,24894,26823,24994,5821,8739,11796,2328,6172,7500,8233,54588,99397,735995,3500,8566,5894,3699,6976,75651,46325,17147,24052,80355,30536,666629
11/1/2018,984221,980380,3390,10510,12805,5835,5620,7927,20821,4027,5155,6524,59979,12429,43704,8362,14712,56773,7124,14684,3270,3210,14142,8496,4341,7981,866,12132,9619,2912,3261,9679,4101,35276,16727,11413,4900,15087,10802,3622,13212,11037,4464,5631,2243,10072,7634,5497,10268,1577,2455,19530,9201,7114,7233,6354,4336,3617,4962,40299,5175,4035,15385,5323,5937,8649,123938,10459,8572,6199,25073,26996,25228,5773,8769,11792,2254,6144,7522,8207,55295,98271,741000,3390,8496,5937,3622,6199,75256,45771,17323,24430,80186,30865,671969
10/1/2018,984683,972739,3514,10393,12677,5778,5665,7857,20745,3985,5093,6600,59179,12141,43164,8358,14533,56029,7024,14500,3226,3201,13973,8579,4329,8027,869,12022,9498,2881,3326,9575,4307,34796,16516,11453,4828,14926,10974,3696,13121,10932,4438,5934,2243,9987,7544,5425,10279,1621,2430,19240,9181,7065,7183,6321,4358,3607,4904,39798,5124,3983,15222,5269,6006,8453,122203,10355,8752,6883,24758,26663,24898,5837,8669,11687,2263,6106,7467,8295,54369,98833,733259,3514,8579,6006,3696,6883,75588,45680,17167,24068,79857,30301,664406
9/1/2018,984200,987085,3576,10877,13289,5847,5729,8220,21055,4015,5164,6701,59809,12305,43654,8476,14702,56665,7093,14652,3257,3245,14132,8607,4392,8149,870,12155,9599,2921,3391,9647,4568,35117,16714,11630,4908,15087,11537,3764,13329,11077,4510,6262,2132,10102,7637,5480,10416,1667,2457,19574,9621,7162,7264,6412,4416,3641,4976,40328,5187,4171,15405,5380,6099,8557,123230,10487,9164,7071,25049,26980,25171,6153,8771,11855,2167,6190,7558,8456,55234,100492,741463,3576,8607,6099,3764,7071,79294,46348,17303,24482,81238,30752,671713
8/1/2018,982218,992501,3501,10699,13038,5882,5707,8095,20997,4029,5188,6652,60375,12367,44009,8448,14811,57142,7173,14793,3294,3257,14243,8571,4411,8102,877,12251,9691,2930,3343,9677,4475,35548,16859,11544,4972,15226,11181,3672,13340,11123,4475,5925,2262,10158,7683,5534,10400,1633,2475,19779,9419,7174,7326,6422,4423,3645,4989,40555,5213,4101,15491,5346,6072,8607,124912,10543,8919,8516,25234,27164,25401,5952,8815,11889,2378,6203,7603,8371,55546,101864,746939,3501,8571,6072,3672,8516,77329,46202,17351,24751,81276,30795,677314
7/1/2018,979008,981459,3486,10586,12904,5816,5635,8011,20788,4011,5136,6574,59767,12155,43553,8360,14656,56552,7102,14644,3262,3220,14094,8502,4364,8006,844,12121,9596,2897,3304,9634,4197,35208,16680,11430,4883,15071,11041,3661,13168,10999,4406,5842,2241,10048,7601,5478,10287,1604,2449,19430,9320,7091,7251,6350,4368,3625,4924,40061,5168,4059,15324,5245,6123,8454,123767,10428,8797,8172,24970,26877,25143,5877,8718,11755,2390,6127,7522,8250,54573,100191,739519,3486,8502,6123,3661,8172,76437,45746,17270,24313,80031,30260,670380
6/1/2018,976621,977912,3402,10567,12868,5802,5592,7989,20593,4017,5120,6516,59693,12171,43483,8276,14630,56475,7097,14626,3259,3203,14069,8455,4334,7944,863,12093,9583,2890,3235,9651,4106,35185,16648,11296,4886,15042,10913,3601,13090,10963,4384,5708,2226,10020,7585,5471,10246,1576,2443,19441,9275,7068,7227,6323,4332,3622,4906,39941,5131,4055,15289,5232,6185,8461,123710,10398,8680,7531,24929,26831,25109,5820,8700,11713,2371,6099,7498,8149,54575,98914,737910,3402,8455,6185,3601,7531,75875,45296,17290,24327,79526,30248,669139
5/1/2018,974969,970768,3386,10385,12659,5772,5563,7857,20417,3924,5095,6492,59207,12018,43154,8203,14535,56073,7032,14500,3226,3181,13971,8328,4302,7929,836,11991,9505,2879,3274,9427,4103,34817,16538,11199,4859,14908,10752,3605,13161,10916,4333,5623,2263,9954,7544,5429,10217,1520,2427,19338,9127,7044,7165,6292,4298,3543,4937,40102,5075,3985,15210,5174,6130,8344,122278,10344,8557,8097,24768,26660,24913,5736,8661,11667,2171,6113,7444,8302,54066,99803,731819,3386,8328,6130,3605,8097,74681,44894,16894,24197,79992,29869,663901
4/1/2018,973105,968511,3375,10343,12610,5768,5545,7827,20327,3894,5087,6475,59198,11893,43133,8169,14526,56048,7033,14498,3228,3175,13965,8351,4297,7906,846,11985,9503,2875,3241,9354,4067,34835,16525,11146,4835,14900,10659,3586,13082,10898,4284,5582,2232,9945,7536,5427,10175,1516,2426,19245,9087,7032,7162,6281,4292,3511,4906,39905,5058,3972,15193,5101,6086,8263,122378,10333,8479,7952,24752,26640,24906,5706,8650,11642,2102,6086,7437,8225,53621,99190,731155,3375,8351,6086,3586,7952,74265,44700,16759,24080,79512,29541,663610
3/1/2018,970913,971517,3472,10359,12626,5766,5585,7851,20389,3916,5069,6537,59113,11888,43054,8211,14498,55927,7028,14492,3228,3186,13944,8471,4312,7957,819,11996,9498,2864,3297,9404,4117,34866,16483,11227,4858,14900,10979,3649,13163,10868,4307,5753,2235,9950,7513,5421,10274,1589,2423,19323,9146,7028,7180,6275,4325,3540,4923,40095,5076,3972,15153,5183,6257,8254,122565,10314,8655,8779,24690,26569,24874,5759,8615,11599,2104,6134,7442,8357,53813,100808,731401,3472,8471,6257,3649,8779,75100,44903,16860,24181,80086,29632,663381
2/1/2018,968707,990967,3752,10313,12690,5886,5770,7824,20921,4062,5127,6681,60958,12133,43932,8387,14694,57309,7210,14742,3326,3279,14208,8501,4400,8132,821,12174,9806,2920,3342,9786,4222,35529,16529,11361,4837,15256,11071,3816,13199,11072,4460,5938,2324,10073,7739,5524,10608,1603,2474,19468,9129,7144,7268,6407,4446,3682,4977,40713,5150,3935,15559,5313,5956,8510,125870,10545,8782,8620,24915,27264,25499,5810,8865,11906,2167,6163,7647,8535,54721,102024,747998,3752,8501,5956,3816,8620,75492,45819,17530,24305,81151,30416,678693
1/1/2018,966577,982641,3772,10261,12629,5832,5726,7789,20788,4058,5074,6624,60334,11964,43484,8338,14545,56723,7138,14594,3293,3243,14061,8446,4363,8058,803,12053,9707,2890,3335,9773,4184,35174,16361,11297,4847,15096,10976,3884,13163,10955,4398,5959,2270,9972,7656,5469,10492,1631,2450,19514,9082,7072,7192,6343,4403,3680,4961,40551,5116,3916,15398,5243,5960,8382,124629,10440,8734,8492,24659,26995,25237,5775,8774,11782,2147,6141,7574,8516,54348,101561,740875,3772,8446,5960,3884,8492,75121,45539,17511,24361,80851,29987,671865
12/1/2017,924285,927868,3588,9673,11924,5510,5414,7342,19687,3889,4805,6276,56863,11319,41040,7888,13737,53538,6716,13747,3101,3066,13272,8046,4169,7632,758,11359,9147,2740,3152,9367,3992,33032,15465,10701,4559,14201,10272,3727,12438,10379,4169,5689,2304,9420,7245,5151,9799,1564,2312,18378,8573,6699,6782,6014,4167,3532,4694,38230,4830,3695,14570,4998,5685,7927,116861,9876,8259,8099,23295,25514,23797,5478,8312,11190,2207,5786,7151,8090,51350,96115,698943,3588,8046,5685,3727,8099,70905,43106,16788,22937,76382,28413,633364
11/1/2017,964344,963816,3749,10250,12632,5725,5608,7767,20759,4075,4983,6507,59072,11769,42619,8298,14260,55582,6982,14287,3223,3197,13782,8557,4336,7915,868,11784,9504,2839,3261,9814,4165,34370,16065,11257,4675,14764,10844,3605,12871,10751,4324,5988,2166,9777,7513,5351,10143,1611,2408,18781,9093,6931,7036,6229,4330,3696,4864,39588,5092,3913,15097,5173,6076,8254,121671,10247,8731,6688,24176,26467,24711,5789,8615,11587,2625,5994,7425,8282,52976,98019,726936,3749,8557,6076,3605,6688,75007,45406,17585,23456,79025,29520,657869
10/1/2017,965193,957042,3791,10172,12571,5684,5599,7729,20709,4039,4940,6494,58438,11679,42192,8287,14125,55013,6901,14136,3186,3180,13648,8557,4319,7898,890,11675,9406,2817,3285,9725,4345,33956,15919,11271,4670,14605,10894,3609,12786,10674,4317,6115,2175,9696,7446,5293,10088,1627,2389,18758,9077,6886,6968,6193,4315,3675,4821,39209,5060,3889,14966,5166,6076,8168,120110,10170,8785,7126,23947,26204,24455,5813,8541,11511,2572,5944,7370,8308,52758,98172,720195,3791,8557,6076,3609,7126,75045,45327,17439,23428,78698,29330,651353
9/1/2017,968862,971884,3759,10289,12715,5772,5672,7808,20923,4103,5033,6582,59468,11822,42940,8368,14376,56002,7021,14382,3240,3231,13888,8642,4386,8024,879,11866,9570,2868,3319,9882,4434,34535,16203,11378,4733,14848,10975,3639,13008,10865,4367,6106,2160,9864,7583,5386,10251,1652,2431,19013,9142,7018,7086,6301,4381,3733,4901,39890,5116,3936,15234,5219,6119,8270,122101,10347,8853,7212,24377,26671,24887,5855,8699,11720,2597,6042,7496,8421,53424,99628,732227,3759,8642,6119,3639,7212,75679,45785,17718,23746,80015,29678,662605
8/1/2017,975320,977677,3674,10355,12744,5794,5619,7835,20817,4090,5066,6503,59895,11978,43223,8302,14460,56388,7075,14482,3263,3212,13969,8697,4375,7990,889,11929,9641,2884,3295,9855,4330,34788,16301,11273,4863,14938,10830,3553,13016,10906,4372,5823,2192,9897,7627,5425,10231,1597,2441,19512,9139,7048,7119,6315,4369,3709,4919,40041,5112,3958,15326,5287,6171,8406,123074,10391,8681,9003,24533,26842,25054,5820,8751,11766,2721,6044,7512,8355,54418,101374,735751,3674,8697,6171,3553,9003,75185,45504,17654,24375,80000,30043,666422
7/1/2017,982500,982183,3696,10475,12900,5813,5626,7920,20880,4158,5089,6525,60142,12106,43401,8320,14520,56627,7104,14537,3275,3217,14027,8803,4378,8004,896,11967,9671,2896,3303,10021,4281,34918,16369,11290,4893,14992,10922,3597,13105,10950,4417,5829,2127,9932,7659,5447,10244,1586,2449,19643,9226,7068,7139,6337,4371,3766,4959,40356,5130,4006,15386,5318,6246,8504,123521,10429,8708,8763,24632,26956,25154,5876,8790,11813,2788,6089,7534,8375,54881,101730,738720,3696,8803,6246,3597,8763,75862,45620,17945,24536,80468,30345,668909
6/1/2017,988249,983198,3608,10484,12901,5818,5598,7925,20770,4170,5090,6483,60358,12123,43512,8276,14551,56784,7137,14589,3292,3213,14059,8804,4367,7963,910,11999,9701,2895,3276,10052,4234,35108,16393,11208,4910,15046,10853,3556,13171,10946,4392,5693,2096,9941,7670,5467,10249,1554,2451,19724,9202,7052,7151,6325,4352,3767,4991,40680,5125,4012,15399,5277,6215,8522,124314,10430,8627,8249,24686,27008,25231,5823,8795,11796,2789,6131,7537,8343,54948,101487,740339,3608,8804,6215,3556,8249,75520,45379,17989,24634,80826,30314,670756
5/1/2017,991673,996317,3689,10591,13045,5874,5689,8014,20978,4228,5169,6566,60950,12470,43972,8350,14713,57382,7199,14733,3321,3242,14208,8928,4425,8091,921,12125,9792,2933,3377,10183,4316,35391,16565,11329,4978,15191,11031,3785,13387,11092,4530,5822,2387,10050,7761,5519,10430,1660,2486,19994,9318,7158,7223,6407,4424,3821,5072,41230,5165,4055,15586,5487,6151,8753,125182,10561,8770,9403,24963,27312,25483,5909,8907,11964,2790,6218,7625,8522,56212,104142,747869,3689,8928,6151,3785,9403,76555,45822,18232,24972,82122,31240,677664
4/1/2017,992491,1010961,3742,10713,13189,5959,5766,8103,21269,4296,5246,6660,61869,12743,44634,8467,14932,58249,7308,14954,3370,3293,14422,9065,4487,8203,944,12304,9939,2977,3425,10346,4328,35921,16815,11481,5068,15418,11195,3819,13618,11256,4618,5861,2211,10207,7878,5601,10548,1672,2522,20368,9412,7257,7329,6505,4478,3881,5161,41981,5238,4101,15820,5584,6243,8935,127059,10720,8838,9479,25340,27723,25866,5965,9042,12143,2864,6329,7734,8655,57316,105783,758975,3742,9065,6243,3819,9479,77377,46455,18523,25436,83497,31880,687754
3/1/2017,989877,986628,3696,10436,12844,5795,5634,7911,20766,4191,5093,6519,60182,12463,43392,8283,14514,56616,7116,14560,3286,3209,14021,8983,4389,8013,882,11992,9673,2887,3375,10089,4180,35038,16334,11248,4962,15017,11086,3770,13320,10925,4543,5833,2272,9938,7648,5452,10305,1656,2452,19906,9208,7047,7152,6319,4397,3790,5036,41019,5120,3991,15359,5482,6064,8738,124014,10417,8744,9907,24619,26925,25160,5844,8766,11772,2799,6200,7535,8508,56094,104224,739033,3696,8983,6064,3770,9907,75897,45417,18070,24868,81638,31226,669482
2/1/2017,985193,996653,3831,10322,12794,5879,5811,7817,21165,4152,5098,6660,60937,12633,43701,8477,14550,57324,7177,14626,3326,3261,14124,9024,4476,8261,873,12014,9817,2913,3468,9984,4306,35255,16193,11459,4994,15139,11321,3714,13407,10954,4692,6213,2538,9951,7757,5480,10480,1742,2497,20284,9204,7122,7185,6420,4492,3805,5116,41501,5168,3931,15481,5524,5963,8905,125379,10547,8905,9349,24582,27345,25419,5959,8835,11989,2860,6263,7645,8890,57032,105155,746275,3831,9024,5963,3714,9349,76466,46269,17941,25278,82951,31754,676102
1/1/2017,979959,983168,3736,10237,12672,5801,5689,7744,20822,4120,5018,6530,60254,12435,43161,8346,14361,56624,7106,14456,3295,3214,13947,8875,4398,8078,872,11869,9709,2865,3397,9912,4225,34943,15975,11250,4929,14972,11009,3662,13253,10775,4596,6017,2402,9811,7647,5420,10290,1679,2462,20046,9081,6995,7088,6307,4393,3757,5063,41159,5109,3900,15257,5404,5842,8791,124445,10392,8741,8694,24260,26988,25120,5814,8700,11769,2779,6207,7528,8681,56201,103290,737070,3736,8875,5842,3662,8694,75215,45527,17789,24975,81985,31226,667912
